"season","date","team","gameid","opponent","venue","homeaway","result","reg","oppreg","final","oppfinal","Poss","OppPoss","OffRtg","DefRtg","eFG%","TO%","OR%","FTR","OppeFG%","OppTO%","OppOR%","OppFTR","FG%","OppFG%","3PT%","Opp3PT%","FT%","OppFT%","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OppFIC","OppOff","OppDef","OppReb","OppAst","OppPF","OppSTL","OppTO","OppBLK","OppPTS","OppFGM","OppFGA","Opp3PM","Opp3PA","OppFTM","OppFTA","teamOdds","oppOdds","teamLine","totalLine","playoffGame","ot","mov"
"2018",2017-12-22,"Adelaide 36ers","271730","Melbourne United","Melbourne Arena","Away",0,0,0,91,99,87,87,104.7,113.9,0.456,0.138,0.289,0.241,0.533,0.161,0.27,0.237,43,43.4,22.2,44.1,82.6,72,"199",56.9,11,27,38,11,23,10,12,5,91,34,79,4,18,19,23,63.4,10,27,37,19,21,2,14,4,99,33,76,15,34,18,25,2.32,1.645,3,178.5,"N","N",-8
"2018",2017-12-21,"Sydney Kings","271729","New Zealand Breakers","Qudos Bank Arena","Home",0,95,98,95,98,75,75,127.2,131.2,0.594,0.107,0.233,0.188,0.563,0.094,0.313,0.236,53.6,47.2,47.1,43.3,92.9,81,"199",70.2,10,26,36,18,18,3,8,4,95,37,69,8,17,13,14,71.1,11,23,34,18,17,4,7,2,98,34,72,13,30,17,21,2.25,1.684,3,169,"N","N",-3
"2018",2017-12-21,"New Zealand Breakers","271729","Sydney Kings","Qudos Bank Arena","Away",1,98,95,98,95,75,75,131.2,127.2,0.563,0.094,0.313,0.236,0.594,0.107,0.233,0.188,47.2,53.6,43.3,47.1,81,92.9,"199",71.1,11,23,34,18,17,4,7,2,98,34,72,13,30,17,21,70.2,10,26,36,18,18,3,8,4,95,37,69,8,17,13,14,1.684,2.25,-3,169,"N","N",3
"2018",2017-12-17,"Sydney Kings","271728","Cairns Taipans","Qudos Bank Arena","Home",1,88,69,88,69,70,70,126.1,98.9,0.592,0.143,0.233,0.283,0.449,0.172,0.389,0.101,53.3,39.1,43.8,24.2,77.3,70,"199",69,9,27,36,14,14,9,10,4,88,32,60,7,16,17,22,43,16,23,39,14,22,5,12,3,69,27,69,8,33,7,10,1.609,2.4,-3.5,159.5,"N","N",19
"2018",2017-12-17,"Cairns Taipans","271728","Sydney Kings","Qudos Bank Arena","Away",0,69,88,69,88,70,70,98.9,126.1,0.449,0.172,0.389,0.101,0.592,0.143,0.233,0.283,39.1,53.3,24.2,43.8,70,77.3,"188",43,16,23,39,14,22,5,12,3,69,27,69,8,33,7,10,69,9,27,36,14,14,9,10,4,88,32,60,7,16,17,22,2.4,1.609,3.5,159.5,"N","N",-19
"2018",2017-12-16,"Perth Wildcats","271727","Brisbane Bullets","Perth Arena","Home",0,76,82,76,82,72,72,106.1,114.4,0.417,0.181,0.436,0.222,0.573,0.14,0.16,0.177,40.3,50,16.7,40.9,94.1,84.6,"199",47.6,19,26,45,14,17,5,13,1,76,29,72,2,12,16,17,62.9,7,24,31,22,17,7,12,2,82,31,62,9,22,11,13,1.17,5.42,-10,165.5,"N","N",-6
"2018",2017-12-16,"Brisbane Bullets","271727","Perth Wildcats","Perth Arena","Away",1,82,76,82,76,72,72,114.4,106.1,0.573,0.14,0.16,0.177,0.417,0.181,0.436,0.222,50,40.3,40.9,16.7,84.6,94.1,"199",62.9,7,24,31,22,17,7,12,2,82,31,62,9,22,11,13,47.6,19,26,45,14,17,5,13,1,76,29,72,2,12,16,17,5.42,1.17,10,165.5,"N","N",6
"2018",2017-12-16,"Illawarra Hawks","271726","Melbourne United","WIN Entertainment Centre","Home",0,78,84,78,84,78,78,99.5,107.1,0.399,0.14,0.394,0.257,0.525,0.191,0.184,0.35,33.8,46.7,29,25,67.9,84,"199",46,17,26,43,14,24,11,11,4,78,25,74,9,31,19,28,61.9,7,35,42,16,21,5,15,5,84,28,60,7,28,21,25,1.934,1.917,-1,175,"N","N",-6
"2018",2017-12-16,"Melbourne United","271726","Illawarra Hawks","WIN Entertainment Centre","Away",1,84,78,84,78,78,78,107.1,99.5,0.525,0.191,0.184,0.35,0.399,0.14,0.394,0.257,46.7,33.8,25,29,84,67.9,"199",61.9,7,35,42,16,21,5,15,5,84,28,60,7,28,21,25,46,17,26,43,14,24,11,11,4,78,25,74,9,31,19,28,1.917,1.934,1,175,"N","N",6
"2018",2017-12-15,"New Zealand Breakers","271725","Adelaide 36ers","Vector Arena","Home",0,75,90,75,90,80,80,93.5,112.2,0.409,0.15,0.317,0.156,0.546,0.15,0.139,0.292,36.4,49.2,24.1,41.2,80,82.6,"199",53.6,14,30,44,23,22,5,12,3,75,28,77,7,29,12,15,66.4,5,36,41,18,17,5,12,3,90,32,65,7,17,19,23,1.37,3.24,-6,181.5,"N","N",-15
"2018",2017-12-15,"Adelaide 36ers","271725","New Zealand Breakers","Vector Arena","Away",1,90,75,90,75,80,80,112.2,93.5,0.546,0.15,0.139,0.292,0.409,0.15,0.317,0.156,49.2,36.4,41.2,24.1,82.6,80,"199",66.4,5,36,41,18,17,5,12,3,90,32,65,7,17,19,23,53.6,14,30,44,23,22,5,12,3,75,28,77,7,29,12,15,3.24,1.37,6,181.5,"N","N",15
"2018",2017-12-14,"Cairns Taipans","271724","Brisbane Bullets","Cairns Convention Centre","Home",0,74,75,74,75,68,68,108.9,110.4,0.42,0.103,0.382,0.232,0.492,0.177,0.325,0.226,39.1,43.5,14.8,41.2,76.2,87.5,"199",54.1,14,22,36,21,18,5,8,1,74,27,69,4,27,16,21,60.2,13,29,42,17,15,3,13,4,75,27,62,7,17,14,16,1.502,2.68,-4.5,159,"N","N",-1
"2018",2017-12-14,"Brisbane Bullets","271724","Cairns Taipans","Cairns Convention Centre","Away",1,75,74,75,74,68,68,110.4,108.9,0.492,0.177,0.325,0.226,0.42,0.103,0.382,0.232,43.5,39.1,41.2,14.8,87.5,76.2,"199",60.2,13,29,42,17,15,3,13,4,75,27,62,7,17,14,16,54.1,14,22,36,21,18,5,8,1,74,27,69,4,27,16,21,2.68,1.502,4.5,159,"N","N",1
"2018",2017-12-11,"Melbourne United","271711","Sydney Kings","Melbourne Arena","Home",1,0,0,95,69,76,76,125.3,91,0.592,0.119,0.222,0.066,0.417,0.119,0.229,0.212,50,34.8,43.8,34.6,55.6,73.7,"199",80.9,12,37,49,21,20,4,10,4,95,38,76,14,32,5,9,48.1,8,27,35,16,17,7,10,2,69,23,66,9,26,14,19,1.291,3.79,-7,173,"N","N",26
"2018",2017-12-11,"Sydney Kings","271711","Melbourne United","Melbourne Arena","Away",0,0,0,69,95,76,76,91,125.3,0.417,0.119,0.229,0.212,0.592,0.119,0.222,0.066,34.8,50,34.6,43.8,73.7,55.6,"199",48.1,8,27,35,16,17,7,10,2,69,23,66,9,26,14,19,80.9,12,37,49,21,20,4,10,4,95,38,76,14,32,5,9,3.79,1.291,7,173,"N","N",-26
"2018",2017-12-10,"Illawarra Hawks","271710","Perth Wildcats","WIN Entertainment Centre","Home",0,91,99,91,99,78,78,117.2,127.5,0.629,0.167,0.111,0.21,0.575,0.103,0.355,0.205,56.5,50.7,36.4,43.5,72.2,75,"199",56.2,5,25,30,15,21,4,13,2,91,35,62,8,22,13,18,74.8,12,22,34,20,18,8,8,1,99,37,73,10,23,15,20,2.18,1.724,2.5,171,"N","N",-8
"2018",2017-12-10,"Perth Wildcats","271710","Illawarra Hawks","WIN Entertainment Centre","Away",1,99,91,99,91,78,78,127.5,117.2,0.575,0.103,0.355,0.205,0.629,0.167,0.111,0.21,50.7,56.5,43.5,36.4,75,72.2,"199",74.8,12,22,34,20,18,8,8,1,99,37,73,10,23,15,20,56.2,5,25,30,15,21,4,13,2,91,35,62,8,22,13,18,1.724,2.18,-2.5,171,"N","N",8
"2018",2017-12-10,"Adelaide 36ers","271709","New Zealand Breakers","Adelaide Arena","Home",1,94,92,94,92,78,78,120.8,118.2,0.578,0.218,0.389,0.466,0.5,0.116,0.32,0.26,51.7,45.2,36.8,31.8,75,82.6,"199",69,15,28,43,19,21,3,17,7,94,30,58,7,19,27,36,54.4,12,20,32,16,30,11,11,2,92,33,73,7,22,19,23,1.709,2.21,-2.5,179.5,"N","N",2
"2018",2017-12-10,"New Zealand Breakers","271709","Adelaide 36ers","Adelaide Arena","Away",0,92,94,92,94,78,78,118.2,120.8,0.5,0.116,0.32,0.26,0.578,0.218,0.389,0.466,45.2,51.7,31.8,36.8,82.6,75,"199",54.4,12,20,32,16,30,11,11,2,92,33,73,7,22,19,23,69,15,28,43,19,21,3,17,7,94,30,58,7,19,27,36,2.21,1.709,2.5,179.5,"N","N",-2
"2018",2017-12-09,"Sydney Kings","271708","Brisbane Bullets","Qudos Bank Arena","Home",0,77,85,77,85,75,75,102.8,113.5,0.471,0.174,0.385,0.191,0.523,0.174,0.282,0.262,45.6,49.2,22.2,23.5,68.4,85,"199",36.9,11,18,29,9,20,7,13,3,77,31,68,2,9,13,19,55.2,32,29,42,10,19,5,14,2,85,32,65,4,17,17,20,1.476,2.77,-4.5,175,"N","N",-8
"2018",2017-12-09,"Brisbane Bullets","271708","Sydney Kings","Qudos Bank Arena","Away",1,85,77,85,77,75,75,113.5,102.8,0.523,0.174,0.282,0.262,0.471,0.174,0.385,0.191,49.2,45.6,23.5,22.2,85,68.4,"199",55.2,32,29,42,10,19,5,14,2,85,32,65,4,17,17,20,36.9,11,18,29,9,20,7,13,3,77,31,68,2,9,13,19,2.77,1.476,4.5,175,"N","N",8
"2018",2017-12-09,"Cairns Taipans","271707","Melbourne United","Cairns Convention Centre","Home",1,79,70,79,70,68,68,117,103.7,0.5,0.104,0.297,0.215,0.442,0.133,0.371,0.13,43.1,37.7,37.5,36,66.7,69.2,"199",62.9,14,27,41,19,14,4,8,1,79,28,65,9,24,14,21,36.9,17,24,41,12,20,1,10,0,70,26,69,9,25,9,13,1.909,1.943,-1,160.5,"N","N",9
"2018",2017-12-09,"Melbourne United","271707","Cairns Taipans","Cairns Convention Centre","Away",0,70,79,70,79,68,68,103.7,117,0.442,0.133,0.371,0.13,0.5,0.104,0.297,0.215,37.7,43.1,36,37.5,69.2,66.7,"199",36.9,17,24,41,12,20,1,10,0,70,26,69,9,25,9,13,62.9,14,27,41,19,14,4,8,1,79,28,65,9,24,14,21,1.943,1.909,1,160.5,"N","N",-9
"2018",2017-12-08,"Perth Wildcats","271706","Adelaide 36ers","Perth Arena","Home",1,88,79,88,79,74,74,119.5,107.3,0.451,0.163,0.463,0.319,0.477,0.177,0.353,0.281,40.3,43.8,29.2,27.8,76.7,78.3,"199",62.2,19,22,41,13,22,10,12,4,88,29,72,7,24,23,30,45.9,12,22,34,14,26,5,14,2,79,28,64,5,18,18,23,1.294,3.76,-7.5,173.5,"N","N",9
"2018",2017-12-08,"Adelaide 36ers","271706","Perth Wildcats","Perth Arena","Away",0,79,88,79,88,74,74,107.3,119.5,0.477,0.177,0.353,0.281,0.451,0.163,0.463,0.319,43.8,40.3,27.8,29.2,78.3,76.7,"199",45.9,12,22,34,14,26,5,14,2,79,28,64,5,18,18,23,62.2,19,22,41,13,22,10,12,4,88,29,72,7,24,23,30,3.76,1.294,7.5,173.5,"N","N",-9
"2018",2017-12-07,"New Zealand Breakers","271705","Brisbane Bullets","Vector Arena","Home",1,96,89,96,89,77,77,125.4,116.2,0.596,0.157,0.349,0.123,0.576,0.157,0.286,0.197,50.7,53,54.2,54.5,56.3,68.4,"199",82.2,15,28,43,21,20,8,12,4,96,37,73,13,24,9,16,61.4,8,20,28,21,18,6,12,0,89,35,66,6,11,13,19,1.294,3.76,-7,170,"N","N",7
"2018",2017-12-07,"Brisbane Bullets","271705","New Zealand Breakers","Vector Arena","Away",0,89,96,89,96,77,77,116.2,125.4,0.576,0.157,0.286,0.197,0.596,0.157,0.349,0.123,53,50.7,54.5,54.2,68.4,56.3,"189",61.4,8,20,28,21,18,6,12,0,89,35,66,6,11,13,19,82.2,15,28,43,21,20,8,12,4,96,37,73,13,24,9,16,3.76,1.294,7,170,"N","N",-7
"2018",2017-12-04,"Melbourne United","271704","Illawarra Hawks","Melbourne Arena","Home",1,0,0,91,73,78,78,116.1,93.1,0.559,0.217,0.267,0.221,0.446,0.14,0.308,0.095,48.5,39.2,34.5,24.2,78.9,77.8,"199",76.1,15,36,51,24,17,4,17,4,91,33,68,10,29,15,19,40.1,8,20,28,17,17,7,11,0,73,29,74,8,33,7,9,1.326,3.51,-7.5,177,"N","N",18
"2018",2017-12-04,"Illawarra Hawks","271704","Melbourne United","Melbourne Arena","Away",0,0,0,73,91,78,78,93.1,116.1,0.446,0.14,0.308,0.095,0.559,0.217,0.267,0.221,39.2,48.5,24.2,34.5,77.8,78.9,"199",40.1,8,20,28,17,17,7,11,0,73,29,74,8,33,7,9,76.1,15,36,51,24,17,4,17,4,91,33,68,10,29,15,19,3.51,1.326,7.5,177,"N","N",-18
"2018",2017-12-03,"Brisbane Bullets","290169","New Zealand Breakers","Brisbane Entertainment Centre","Home",1,0,0,81,76,76,76,105.9,99.4,0.448,0.235,0.303,0.5,0.459,0.17,0.382,0.123,39.7,41.1,37.5,35,80.6,69.2,"201",46.2,10,23,33,15,16,5,18,1,81,23,58,6,16,29,36,44.1,13,21,34,12,28,8,13,6,76,30,73,7,20,9,13,2.2,1.714,2.5,173.5,"N","N",5
"2018",2017-12-03,"New Zealand Breakers","290169","Brisbane Bullets","Brisbane Entertainment Centre","Away",0,0,0,76,81,76,76,99.4,105.9,0.459,0.17,0.382,0.123,0.448,0.235,0.303,0.5,41.1,39.7,35,37.5,69.2,80.6,"199",44.1,13,21,34,12,28,8,13,6,76,30,73,7,20,9,13,46.2,10,23,33,15,16,5,18,1,81,23,58,6,16,29,36,1.714,2.2,-2.5,173.5,"N","N",-5
"2018",2017-12-02,"Cairns Taipans","271703","Sydney Kings","Cairns Convention Centre","Home",1,80,71,80,71,75,75,106.8,94.7,0.468,0.187,0.314,0.333,0.464,0.2,0.333,0.101,39.7,42,34.6,33.3,77.8,53.8,"199",62.1,11,24,35,20,13,7,14,4,80,25,63,9,26,21,27,56.9,13,26,39,19,20,11,16,5,71,29,69,6,18,7,13,1.487,2.73,-5,164,"N","N",9
"2018",2017-12-02,"Sydney Kings","271703","Cairns Taipans","Cairns Convention Centre","Away",0,71,80,71,80,75,75,94.7,106.8,0.464,0.2,0.333,0.101,0.468,0.187,0.314,0.333,42,39.7,33.3,34.6,53.8,77.8,"199",56.9,13,26,39,19,20,11,16,5,71,29,69,6,18,7,13,62.1,11,24,35,20,13,7,14,4,80,25,63,9,26,21,27,2.73,1.487,5,164,"N","N",-9
"2018",2017-12-01,"New Zealand Breakers","271701","Perth Wildcats","Vector Arena","Home",0,73,89,73,89,70,70,104.7,127.7,0.44,0.129,0.429,0.209,0.493,0.115,0.39,0.286,38.8,44.3,24.1,35,58.3,74.1,"199",55.8,17,21,38,19,20,5,9,7,73,26,67,7,29,14,24,68.6,19,28,47,17,19,4,9,4,89,31,70,7,20,20,27,1.675,2.26,-3,165.5,"N","N",-16
"2018",2017-12-01,"Perth Wildcats","271701","New Zealand Breakers","Vector Arena","Away",1,89,73,89,73,70,70,127.7,104.7,0.493,0.115,0.39,0.286,0.44,0.129,0.429,0.209,44.3,38.8,35,24.1,74.1,58.3,"199",68.6,19,28,47,17,19,4,9,4,89,31,70,7,20,20,27,55.8,17,21,38,19,20,5,9,7,73,26,67,7,29,14,24,2.26,1.675,3,165.5,"N","N",16
"2018",2017-11-30,"Sydney Kings","271700","Cairns Taipans","Qudos Bank Arena","Home",1,81,72,81,72,70,70,115.4,102.6,0.596,0.171,0.171,0.228,0.436,0.114,0.333,0.157,52.6,35.7,36.4,36.7,68.4,84.6,"199",70.9,7,31,38,20,14,5,12,6,81,30,57,8,22,13,19,52.6,13,23,36,18,19,9,8,1,72,25,70,11,30,11,13,1.555,2.53,-4,165,"N","N",9
"2018",2017-11-30,"Cairns Taipans","271700","Sydney Kings","Qudos Bank Arena","Away",0,72,81,72,81,70,70,102.6,115.4,0.436,0.114,0.333,0.157,0.596,0.171,0.171,0.228,35.7,52.6,36.7,36.4,84.6,68.4,"199",52.6,13,23,36,18,19,9,8,1,72,25,70,11,30,11,13,70.9,7,31,38,20,14,5,12,6,81,30,57,8,22,13,19,2.53,1.555,4,165,"N","N",-9
"2018",2017-11-19,"New Zealand Breakers","271687","Brisbane Bullets","Vector Arena","Home",1,90,82,90,82,76,76,118.3,107.8,0.5,0.105,0.343,0.169,0.465,0.145,0.311,0.225,41.6,43.7,44.8,22.2,68.4,88.9,"199",72.4,14,24,38,17,16,6,8,11,90,32,77,13,29,13,19,60.2,16,34,50,14,20,5,11,3,82,31,71,4,18,16,18,1.283,3.86,-8,171.5,"N","N",8
"2018",2017-11-19,"Brisbane Bullets","271687","New Zealand Breakers","Vector Arena","Away",0,82,90,82,90,76,76,107.8,118.3,0.465,0.145,0.311,0.225,0.5,0.105,0.343,0.169,43.7,41.6,22.2,44.8,88.9,68.4,"199",60.2,16,34,50,14,20,5,11,3,82,31,71,4,18,16,18,72.4,14,24,38,17,16,6,8,11,90,32,77,13,29,13,19,3.86,1.283,8,171.5,"N","N",-8
"2018",2017-11-19,"Melbourne United","271686","Perth Wildcats","Melbourne Arena","Home",0,0,0,59,91,72,72,82.1,126.6,0.338,0.181,0.5,0.155,0.543,0.181,0.4,0.232,31,47.8,18.2,37.5,78.6,55.2,"199",11.8,18,17,35,5,26,4,14,2,59,22,71,4,22,11,14,68.4,23,32,55,10,19,8,14,2,91,33,69,9,24,16,29,1.625,2.36,-4.5,169.5,"N","N",-32
"2018",2017-11-19,"Perth Wildcats","271686","Melbourne United","Melbourne Arena","Away",1,0,0,91,59,72,72,126.6,82.1,0.543,0.181,0.4,0.232,0.338,0.181,0.5,0.155,47.8,31,37.5,18.2,55.2,78.6,"199",68.4,23,32,55,10,19,8,14,2,91,33,69,9,24,16,29,11.8,18,17,35,5,26,4,14,2,59,22,71,4,22,11,14,2.36,1.625,4.5,169.5,"N","N",32
"2018",2017-11-18,"Cairns Taipans","271685","Illawarra Hawks","Cairns Convention Centre","Home",1,87,66,87,66,72,72,120.1,91.1,0.614,0.179,0.237,0.091,0.417,0.166,0.344,0.167,50,36.4,57.7,25.9,60,64.7,"200",74,10,31,41,22,19,6,15,4,87,33,66,15,26,6,10,43.9,13,23,36,14,8,5,14,4,66,24,66,7,27,11,17,1.684,2.25,-2.5,165.5,"N","N",21
"2018",2017-11-18,"Illawarra Hawks","271685","Cairns Taipans","Cairns Convention Centre","Away",0,66,87,66,87,72,72,91.1,120.1,0.417,0.166,0.344,0.167,0.614,0.179,0.237,0.091,36.4,50,25.9,57.7,64.7,60,"199",43.9,13,23,36,14,8,5,14,4,66,24,66,7,27,11,17,74,10,31,41,22,19,6,15,4,87,33,66,15,26,6,10,2.25,1.684,2.5,165.5,"N","N",-21
"2018",2017-11-18,"Adelaide 36ers","271684","Sydney Kings","Adelaide Arena","Home",1,108,93,108,93,84,84,128.4,110.6,0.59,0.178,0.351,0.319,0.551,0.178,0.343,0.246,54.2,49.3,38.9,32,67.6,77.3,"199",76.8,14,25,39,20,21,9,16,1,108,39,72,7,18,23,34,62.8,13,24,37,19,27,9,18,1,93,34,69,8,25,17,22,1.418,3,-5.5,185.5,"N","N",15
"2018",2017-11-18,"Sydney Kings","271684","Adelaide 36ers","Adelaide Arena","Away",0,93,108,93,108,84,84,110.6,128.4,0.551,0.178,0.343,0.246,0.59,0.178,0.351,0.319,49.3,54.2,32,38.9,77.3,67.6,"199",62.8,13,24,37,19,27,9,18,1,93,34,69,8,25,17,22,76.8,14,25,39,20,21,9,16,1,108,39,72,7,18,23,34,3,1.418,5.5,185.5,"N","N",-15
"2018",2017-11-17,"Brisbane Bullets","271683","Perth Wildcats","Brisbane Entertainment Centre","Home",0,85,90,85,90,76,76,111.9,118.5,0.516,0.145,0.212,0.297,0.521,0.118,0.286,0.225,46.9,43.7,40,44.4,86.4,80,"199",60.2,9,30,39,16,20,7,12,3,85,30,64,6,15,19,22,72.5,11,27,38,23,19,8,9,2,90,31,71,12,27,16,20,2.22,1.699,3,169.5,"N","N",-5
"2018",2017-11-17,"Perth Wildcats","271683","Brisbane Bullets","Brisbane Entertainment Centre","Away",1,90,85,90,85,76,76,118.5,111.9,0.521,0.118,0.286,0.225,0.516,0.145,0.212,0.297,43.7,46.9,44.4,40,80,86.4,"199",72.5,11,27,38,23,19,8,9,2,90,31,71,12,27,16,20,60.2,9,30,39,16,20,7,12,3,85,30,64,6,15,19,22,1.699,2.22,-3,169.5,"N","N",5
"2018",2017-11-16,"Illawarra Hawks","271682","Sydney Kings","WIN Entertainment Centre","Home",1,80,80,97,93,86,86,112.8,108.1,0.479,0.116,0.265,0.37,0.494,0.174,0.354,0.106,42.5,41.2,29.6,35.9,79.4,50,"224",69.2,12,29,41,17,20,7,11,8,97,31,73,8,27,27,34,56.8,22,31,53,14,26,6,16,2,93,35,85,14,39,9,18,1.492,2.71,-5,183,"N","Y",4
"2018",2017-11-16,"Sydney Kings","271682","Illawarra Hawks","WIN Entertainment Centre","Away",0,80,80,93,97,86,86,108.1,112.8,0.494,0.174,0.354,0.106,0.479,0.116,0.265,0.37,41.2,42.5,35.9,29.6,50,79.4,"222",56.8,22,31,53,14,26,6,16,2,93,35,85,14,39,9,18,69.2,12,29,41,17,20,7,11,8,97,31,73,8,27,27,34,2.71,1.492,5,183,"N","Y",-4
"2018",2017-11-12,"Perth Wildcats","271681","New Zealand Breakers","Perth Arena","Home",0,83,88,82,88,71,71,116.2,124.7,0.453,0.128,0.382,0.375,0.603,0.156,0.394,0.19,42.2,52.4,21.1,38.5,77.4,50,"199",53.6,15,23,38,14,25,8,10,2,82,27,64,4,19,24,31,63.2,13,23,36,21,27,5,13,2,88,33,63,10,26,12,24,1.347,3.38,-6.5,164,"N","N",-6
"2018",2017-11-12,"New Zealand Breakers","271681","Perth Wildcats","Perth Arena","Away",1,88,83,88,82,71,71,124.7,116.2,0.603,0.156,0.394,0.19,0.453,0.128,0.382,0.375,52.4,42.2,38.5,21.1,50,77.4,"199",63.2,13,23,36,21,27,5,13,2,88,33,63,10,26,12,24,53.6,15,23,38,14,25,8,10,2,82,27,64,4,19,24,31,3.38,1.347,6.5,164,"N","N",6
"2018",2017-11-12,"Brisbane Bullets","271680","Cairns Taipans","Brisbane Entertainment Centre","Home",1,82,74,82,74,72,72,113.5,102.4,0.566,0.208,0.257,0.415,0.471,0.194,0.423,0.13,50.9,37.7,46.2,39.4,68.8,75,"199",61.8,9,26,35,18,16,5,16,3,82,27,53,6,13,22,32,40,11,15,26,19,26,7,14,1,74,26,69,13,33,9,12,1.636,2.34,-3,164.5,"N","N",8
"2018",2017-11-12,"Cairns Taipans","271680","Brisbane Bullets","Brisbane Entertainment Centre","Away",0,74,82,74,82,72,72,102.4,113.5,0.471,0.194,0.423,0.13,0.566,0.208,0.257,0.415,37.7,50.9,39.4,46.2,75,68.8,"199",40,11,15,26,19,26,7,14,1,74,26,69,13,33,9,12,61.8,9,26,35,18,16,5,16,3,82,27,53,6,13,22,32,2.34,1.636,3,164.5,"N","N",-8
"2018",2017-11-11,"Melbourne United","271679","Sydney Kings","Melbourne Arena","Home",1,0,0,108,90,76,76,142.4,118.7,0.64,0.079,0.395,0.16,0.553,0.132,0.25,0.258,56,50,44.4,31.8,63.2,68,"199",87.4,16,23,39,21,23,5,7,2,108,42,75,12,27,12,19,54.4,11,22,33,15,19,4,10,1,90,33,66,7,22,17,25,1.17,5.42,-10,175.5,"N","N",18
"2018",2017-11-11,"Sydney Kings","271679","Melbourne United","Melbourne Arena","Away",0,0,0,90,108,76,76,118.7,142.4,0.553,0.132,0.25,0.258,0.64,0.079,0.395,0.16,50,56,31.8,44.4,68,63.2,"199",54.4,11,22,33,15,19,4,10,1,90,33,66,7,22,17,25,87.4,16,23,39,21,23,5,7,2,108,42,75,12,27,12,19,5.42,1.17,10,175.5,"N","N",-18
"2018",2017-11-11,"Adelaide 36ers","271678","Illawarra Hawks","Adelaide Arena","Home",0,83,96,87,96,82,82,105.5,116.4,0.442,0.097,0.325,0.247,0.479,0.158,0.298,0.394,40.3,42.3,25,34.8,73.1,77.8,"171",55.2,14,28,42,15,25,6,8,2,87,31,77,6,24,19,26,68.5,15,35,50,18,25,5,13,3,96,30,71,8,23,28,36,1.377,3.2,-6,188.5,"N","N",-9
"2018",2017-11-11,"Illawarra Hawks","271678","Adelaide 36ers","Adelaide Arena","Away",1,96,83,96,87,82,82,116.4,105.5,0.479,0.158,0.298,0.394,0.442,0.097,0.325,0.247,42.3,40.3,34.8,25,77.8,73.1,"167",68.5,15,35,50,18,25,5,13,3,96,30,71,8,23,28,36,55.2,14,28,42,15,25,6,8,2,87,31,77,6,24,19,26,3.2,1.377,6,188.5,"N","N",9
"2018",2017-11-09,"New Zealand Breakers","271677","Perth Wildcats","Vector Arena","Home",1,88,84,88,84,74,74,118.8,113.4,0.592,0.202,0.353,0.169,0.544,0.189,0.438,0.147,52.3,48.5,45,40,57.9,62.5,"199",70.1,17,24,41,19,13,9,15,3,88,34,65,9,20,11,19,63,14,19,33,17,19,11,14,4,84,33,68,8,20,10,16,1.724,2.18,-2,166.5,"N","N",4
"2018",2017-11-09,"Perth Wildcats","271677","New Zealand Breakers","Vector Arena","Away",0,84,88,84,88,74,74,113.4,118.8,0.544,0.189,0.438,0.147,0.592,0.202,0.353,0.169,48.5,52.3,40,45,62.5,57.9,"199",63,14,19,33,17,19,11,14,4,84,33,68,8,20,10,16,70.1,17,24,41,19,13,9,15,3,88,34,65,9,20,11,19,2.18,1.724,2,166.5,"N","N",-4
"2018",2017-11-09,"Cairns Taipans","271676","Melbourne United","Cairns Convention Centre","Home",1,92,69,92,69,73,73,126.2,94.7,0.514,0.082,0.371,0.216,0.527,0.22,0.12,0.2,43.2,47.3,42.9,30,84.2,57.9,"199",76.9,15,28,43,18,16,10,8,4,92,32,74,12,28,16,19,33.1,5,28,33,17,22,1,16,2,69,26,55,6,20,11,19,2.23,1.694,2.5,162,"N","N",23
"2018",2017-11-09,"Melbourne United","271676","Cairns Taipans","Cairns Convention Centre","Away",0,69,92,69,92,73,73,94.7,126.2,0.527,0.22,0.12,0.2,0.514,0.082,0.371,0.216,47.3,43.2,30,42.9,57.9,84.2,"199",33.1,5,28,33,17,22,1,16,2,69,26,55,6,20,11,19,76.9,15,28,43,18,16,10,8,4,92,32,74,12,28,16,19,1.694,2.23,-2.5,162,"N","N",-23
"2018",2017-11-05,"Sydney Kings","271675","Illawarra Hawks","Sydney Entertainment Centre","Home",0,83,93,83,93,78,78,105.8,118.5,0.457,0.115,0.385,0.098,0.598,0.14,0.032,0.464,41.5,51.8,25.9,45,72.7,81.3,"199",56.4,17,27,44,17,22,3,9,6,83,34,82,7,27,8,11,71,3,33,36,18,17,4,11,6,93,29,56,9,20,26,32,1.862,1.99,-1,182.5,"N","N",-10
"2018",2017-11-05,"Illawarra Hawks","271675","Sydney Kings","Sydney Entertainment Centre","Away",1,93,83,93,83,78,78,118.5,105.8,0.598,0.14,0.032,0.464,0.457,0.115,0.385,0.098,51.8,41.5,45,25.9,81.3,72.7,"199",71,3,33,36,18,17,4,11,6,93,29,56,9,20,26,32,56.4,17,27,44,17,22,3,9,6,83,34,82,7,27,8,11,1.99,1.862,1,182.5,"N","N",10
