"Season","Date","Team","Opp","Venue","HA","Player","Status","Pos","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","Gameid","result","mov","doubles","fantasy"
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Tom Garlepp","Starter","C",26.9166666667,10.5,3,1,4,2,1,0,1,0,16,6,11,0,0,4,4,"138478",1,13,1,31
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Charles Carmouche","Starter","PG",26.85,0.6,0,5,5,3,3,0,4,1,7,2,9,0,4,3,5,"138478",1,13,0,19
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","James Harvey","Starter","SG",24.1666666667,16.6,0,3,3,4,5,0,1,0,21,7,8,4,4,3,3,"138478",1,13,1,43
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","A.J. Ogilvy","Bench","C",22.5,14.8,3,6,9,2,3,0,1,1,12,6,7,0,0,0,0,"138478",1,13,1,43
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Cody Ellis","Bench","PF",18.5666666667,1,0,3,3,0,3,0,1,0,5,2,5,1,3,0,0,"138478",1,13,0,11
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Brad Hill","Bench","SF",12.5333333333,9.5,2,2,4,0,2,0,0,0,13,6,7,1,1,0,2,"138478",1,13,1,24
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Kevin White","Bench","SG",6.7,2.2,0,1,1,0,2,0,0,0,4,1,1,0,0,2,2,"138478",1,13,0,8
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Jarrad Weeks","Bench","PG",0.2333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138478",1,13,0,2
"2014",2014-01-19,"Sydney Kings","Melbourne United","Sydney Entertainment Centre","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138478",1,13,NA,NA
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Demetri McCamey","Starter","SG",34.05,11.4,1,6,7,4,4,1,4,0,20,8,17,3,8,1,1,"138477",1,2,1,44
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Alex Loughton","Starter","C",32.6666666667,10,1,7,8,2,2,1,2,1,11,5,11,1,4,0,0,"138477",1,2,1,38
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Stephen Weigh","Starter","SF",30.75,11.5,3,2,5,1,3,0,1,1,18,6,13,4,7,2,2,"138477",1,2,1,39
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Jamar Wilson","Starter","PG",25.25,9.8,1,2,3,2,1,2,1,0,16,5,12,1,3,5,6,"138477",1,2,1,34
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Clint Steindl","Starter","PF",23.1666666667,1.8,2,2,4,2,1,0,0,0,2,1,7,0,1,0,0,"138477",1,2,0,17
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Mitchell Young","Bench","PF",19.3666666667,4.6,1,2,3,0,2,1,0,0,4,2,2,0,0,0,1,"138477",1,2,0,16
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Cameron Gliddon","Bench","SG",17.35,3.8,1,1,2,2,5,0,1,0,8,4,6,0,2,0,0,"138477",1,2,0,18
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Matt Burston","Bench","PF",17.3333333333,-1,3,3,6,1,3,0,3,1,0,0,4,0,0,0,2,"138477",1,2,0,14
"2014",2014-01-19,"Cairns Taipans","Illawarra Hawks","WIN Entertainment Centre","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138477",1,2,NA,NA
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Brian Conklin","Starter","SF",30.15,4.8,2,3,5,0,4,0,1,0,14,7,14,0,0,0,0,"138476",0,-13,1,21
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Josh Pace","Starter","C",27.7833333333,5.5,1,4,5,1,3,1,2,1,14,6,15,0,0,2,2,"138476",0,-13,1,28
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Mitchell Norton","Starter","PG",25.15,8.5,1,1,2,8,2,0,2,0,7,0,3,0,2,7,8,"138476",0,-13,0,30
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Jacob Holmes","Starter","PF",22.7166666667,3.8,3,5,8,2,5,0,2,2,5,2,9,0,0,1,2,"138476",0,-13,0,30
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Peter Crawford","Starter","SG",20.3833333333,10,1,2,3,1,2,0,1,1,15,6,10,3,6,0,0,"138476",0,-13,1,28
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Todd Blanchfield","Bench","SG",19.3,2.5,3,1,4,0,4,0,1,0,7,2,6,2,5,1,2,"138476",0,-13,0,15
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Russell Hinder","Bench","PF",17.15,0.5,0,6,6,1,2,1,3,1,0,0,4,0,2,0,0,"138476",0,-13,0,15
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Steven Markovic","Bench","PG",15.3333333333,4.5,2,2,4,3,1,1,3,0,8,3,9,0,4,2,2,"138476",0,-13,0,22
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Greg Vanderjagt","Bench","C",9.8333333333,3,0,2,2,0,3,0,0,0,6,2,4,2,3,0,0,"138476",0,-13,0,11
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Mirko Djeric","Bench","PG",8.1,1.8,0,0,0,1,0,0,0,0,3,1,3,1,3,0,0,"138476",0,-13,0,6
"2014",2014-01-18,"Townsville Crocodiles","Adelaide 36ers","Adelaide Arena","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138476",0,-13,NA,NA
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Adam Gibson","Starter","SG",33.5333333333,16.1,0,4,4,5,4,1,2,0,28,12,20,0,4,4,5,"138476",1,13,1,48
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Daniel Johnson","Starter","C",29.8666666667,13.8,3,5,8,1,2,3,1,1,16,5,12,0,0,6,8,"138476",1,13,1,49
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Gary Ervin","Starter","PG",27.6333333333,5.5,0,1,1,8,3,2,1,0,4,2,9,0,4,0,0,"138476",1,13,0,35
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Anthony Petrie","Starter","PF",27.2,12,1,5,6,1,2,1,1,2,12,4,7,0,1,4,4,"138476",1,13,1,39
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Jarrid Frye","Starter","SF",18.2833333333,1,1,2,3,3,2,0,1,0,2,1,5,0,0,0,2,"138476",1,13,0,14
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Jason Cadee","Bench","PG",18.2666666667,4.9,1,0,1,4,0,1,1,0,7,3,9,0,3,1,1,"138476",1,13,0,23
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Mitchell Creek","Bench","SG",18.1,13.9,1,4,5,1,2,1,0,1,15,7,9,0,1,1,1,"138476",1,13,1,38
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Luke Schenscher","Bench","C",17.9,6.5,4,8,12,0,3,0,1,1,4,2,8,0,0,0,0,"138476",1,13,1,33
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","B.J. Anthony","Bench","SF",9.15,2.8,0,0,0,0,2,2,0,0,4,0,1,0,0,4,4,"138476",1,13,0,14
"2014",2014-01-18,"Adelaide 36ers","Townsville Crocodiles","Adelaide Arena","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138476",1,13,NA,NA
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Sam Young","Starter","SF",37.8333333333,17.1,2,1,3,1,1,1,1,2,31,11,21,1,3,8,9,"138475",1,4,1,49
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","A.J. Ogilvy","Starter","C",32.7833333333,17.5,4,6,10,3,4,1,4,1,19,7,9,0,0,5,6,"138475",1,4,2,62
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","James Harvey","Starter","SG",28.6333333333,1.5,0,3,3,2,2,0,2,0,7,3,9,1,4,0,0,"138475",1,4,0,15
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Tom Garlepp","Starter","PF",28.0666666667,4.5,2,4,6,0,4,0,2,0,8,3,5,0,0,2,2,"138475",1,4,0,19
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Ben Madgen","Starter","PG",24.6833333333,2.2,0,3,3,2,4,0,1,0,7,3,7,0,1,1,2,"138475",1,4,0,16
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Charles Carmouche","Bench","SG",22.0166666667,4.2,0,1,1,2,4,1,1,0,11,4,10,3,6,0,0,"138475",1,4,1,23
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Cody Ellis","Bench","PF",17,5,1,0,1,0,4,0,0,0,9,3,4,3,4,0,0,"138475",1,4,0,17
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Kevin White","Bench","SG",6.7166666667,-0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"138475",1,4,0,2
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Brad Hill","Bench","SF",2.2166666667,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"138475",1,4,0,2
"2014",2014-01-17,"Sydney Kings","Cairns Taipans","Cairns Convention Centre","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138475",1,4,NA,NA
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Cameron Gliddon","Starter","SF",36.6166666667,11.2,0,1,1,3,0,2,2,0,18,6,11,1,3,5,6,"138475",0,-4,1,31
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Matt Burston","Starter","PF",29.6666666667,12,1,5,6,0,4,2,2,3,13,5,7,0,0,3,4,"138475",0,-4,1,40
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Jamar Wilson","Starter","PG",27.65,8,2,1,3,0,4,0,3,0,20,7,9,0,0,6,8,"138475",0,-4,1,19
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Alex Loughton","Starter","C",24.8333333333,7,0,3,3,0,5,1,1,2,12,4,8,2,4,2,2,"138475",0,-4,1,28
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Demetri McCamey","Starter","SG",23.55,5,1,3,4,4,5,1,0,0,3,1,4,0,2,1,2,"138475",0,-4,0,26
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Stephen Weigh","Bench","SF",23.2,4,0,2,2,2,3,0,0,1,7,1,4,0,0,5,8,"138475",0,-4,0,17
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Clint Steindl","Bench","SF",19.8,3,2,0,2,2,0,0,3,0,8,2,6,1,2,3,4,"138475",0,-4,0,12
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Mitchell Young","Bench","PF",14.35,2.1,1,0,1,0,3,0,1,0,7,3,4,0,0,1,1,"138475",0,-4,0,8
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Matthew Andronicos","Bench","C",0.2666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138475",0,-4,0,0
"2014",2014-01-17,"Cairns Taipans","Sydney Kings","Cairns Convention Centre","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138475",0,-4,NA,NA
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","James Ennis","Starter","SF",32.6833333333,6.4,1,6,7,0,3,2,1,1,15,5,16,0,5,5,7,"138474",1,25,1,35
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Jermaine Beal","Starter","SG",31.1833333333,15,1,5,6,4,2,0,2,0,19,8,13,3,5,0,0,"138474",1,25,1,43
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Shawn Redhage","Starter","C",27.55,13.8,3,3,6,1,3,0,3,0,24,8,12,1,2,7,8,"138474",1,25,1,36
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Damian Martin","Starter","PG",25.4666666667,13.8,1,3,4,5,4,3,0,0,12,4,8,2,3,2,4,"138474",1,25,1,48
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Jesse Wagstaff","Starter","PF",22.45,7,1,3,4,0,1,1,3,0,13,4,7,2,2,3,4,"138474",1,25,1,22
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Tom Jervis","Bench","C",21.6833333333,5,1,3,4,3,2,0,0,1,1,0,2,0,0,1,2,"138474",1,25,0,23
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Greg Hire","Bench","SG",14.7833333333,1.8,0,2,2,1,3,0,0,0,3,0,1,0,1,3,4,"138474",1,25,0,11
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Drake U'u","Bench","SG",13.0666666667,5.5,2,2,4,2,2,0,1,0,5,1,2,0,1,3,4,"138474",1,25,0,20
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Erik Burdon","Bench","PG",5.2166666667,1.5,0,0,0,0,1,0,0,0,5,2,4,1,2,0,0,"138474",1,25,0,7
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Louis Timms","Bench","PF",3.2166666667,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"138474",1,25,0,4
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Michael Vigor","Bench","PF",1.7666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138474",1,25,0,2
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Anthony Fisher","Bench","PG",0.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138474",1,25,0,2
"2014",2014-01-17,"Perth Wildcats","New Zealand Breakers","Challenge Stadium","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138474",1,25,NA,NA
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Gary Wilkinson","Starter","C",37.5,9.4,2,4,6,0,1,0,3,0,21,6,14,3,6,6,7,"138474",0,-25,1,27
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Kerron Johnson","Starter","PG",32.3833333333,9.5,2,3,5,4,4,1,3,0,12,5,7,1,1,1,4,"138474",0,-25,1,31
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Thomas Abercrombie","Starter","PF",26.75,-2,1,3,4,2,5,1,3,1,3,1,8,0,3,1,2,"138474",0,-25,0,16
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Mika Vukona","Starter","SF",22.9666666667,7.9,3,4,7,3,5,0,3,0,10,4,6,0,0,2,3,"138474",0,-25,1,28
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Daryl Corletto","Starter","SG",22.4833333333,0.8,0,1,1,0,3,1,0,0,8,3,9,0,6,2,2,"138474",0,-25,0,11
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","C.J. Bruton","Bench","PG",19.7666666667,-0.6,0,0,0,1,1,0,1,0,4,1,4,0,2,2,3,"138474",0,-25,0,3
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Reuben Te Rangi","Bench","SF",16.6333333333,7.2,4,2,6,1,4,0,1,0,9,2,4,1,2,4,6,"138474",0,-25,0,24
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Corey Webster","Bench","SG",14,-1.8,0,0,0,1,2,1,1,0,2,1,5,0,1,0,0,"138474",0,-25,0,5
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Casey Frank","Bench","PF",7.45,-1.8,0,1,1,1,5,0,1,0,3,1,3,0,1,1,2,"138474",0,-25,0,4
"2014",2014-01-17,"New Zealand Breakers","Perth Wildcats","Challenge Stadium","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138474",0,-25,NA,NA
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Sam Young","Starter","SF",37.3333333333,16.2,0,5,5,4,2,0,1,0,24,8,13,0,0,8,10,"138473",1,13,1,42
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","A.J. Ogilvy","Starter","C",32.6666666667,23.2,8,6,14,1,4,2,3,3,18,8,9,0,0,2,4,"138473",1,13,2,81
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Ben Madgen","Starter","SG",30.8333333333,10.5,0,5,5,4,1,2,5,0,19,6,13,3,6,4,8,"138473",1,13,1,37
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Tom Garlepp","Starter","PF",25.9666666667,5,1,3,4,2,4,0,0,3,4,2,7,0,0,0,0,"138473",1,13,0,31
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Charles Carmouche","Starter","PG",22.0666666667,-0.2,0,2,2,2,0,1,3,0,5,2,9,1,6,0,0,"138473",1,13,0,13
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","James Harvey","Bench","SG",21.2166666667,10.8,0,2,2,2,1,0,2,0,15,5,6,3,4,2,2,"138473",1,13,1,26
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Cody Ellis","Bench","PF",18.0833333333,8.1,1,3,4,0,3,0,1,0,13,4,6,2,3,3,3,"138473",1,13,1,23
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Kevin White","Bench","SG",8.5,0.8,0,1,1,0,1,0,0,0,2,1,2,0,1,0,0,"138473",1,13,0,6
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Brad Hill","Bench","SF",3.2666666667,2.2,1,1,2,0,0,0,0,0,2,1,2,0,0,0,0,"138473",1,13,0,9
"2014",2014-01-12,"Sydney Kings","Adelaide 36ers","Adelaide Arena","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138473",1,13,NA,NA
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Adam Gibson","Starter","SF",37.85,16.4,2,4,6,3,4,1,0,0,21,9,15,3,8,0,1,"138473",0,-13,1,47
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Anthony Petrie","Starter","PF",33.6333333333,13.5,3,3,6,2,0,3,0,2,11,5,12,0,2,1,2,"138473",0,-13,1,48
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Jason Cadee","Starter","SG",30.5333333333,5.2,1,3,4,5,4,1,5,0,12,4,10,1,7,3,4,"138473",0,-13,1,27
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Daniel Johnson","Starter","C",29.85,10.8,2,3,5,0,4,1,0,0,21,9,15,0,2,3,6,"138473",0,-13,1,31
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Gary Ervin","Starter","PG",23.0166666667,1,1,1,2,5,4,0,1,1,9,4,17,1,6,0,0,"138473",0,-13,0,26
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Jarrid Frye","Bench","SG",18.4333333333,3.8,3,1,4,1,2,1,1,0,6,3,8,0,1,0,0,"138473",0,-13,0,20
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Mitchell Creek","Bench","SG",9.7166666667,1.9,0,0,0,1,3,1,1,0,5,1,2,0,0,3,3,"138473",0,-13,0,10
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Luke Schenscher","Bench","C",8.4,2.5,0,5,5,1,3,0,0,0,0,0,1,0,0,0,0,"138473",0,-13,0,13
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","B.J. Anthony","Bench","SF",5.9833333333,3.2,1,0,1,1,1,0,0,0,4,0,1,0,0,4,4,"138473",0,-13,0,10
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Brendan Teys","Bench","PG",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138473",0,-13,0,0
"2014",2014-01-12,"Adelaide 36ers","Sydney Kings","Adelaide Arena","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138473",0,-13,NA,NA
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Brian Conklin","Starter","SF",34.1666666667,12.2,2,5,7,0,3,0,0,1,22,7,15,0,1,8,10,"138472",0,-6,1,36
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Josh Pace","Starter","SG",27.8833333333,8.4,4,1,5,1,4,0,2,1,18,5,12,0,0,8,9,"138472",0,-6,1,31
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Todd Blanchfield","Starter","PF",26.9166666667,8.6,2,4,6,2,3,1,1,1,7,2,5,1,4,2,3,"138472",0,-6,0,32
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Jacob Holmes","Starter","C",25.3833333333,10.5,2,3,5,0,2,1,3,0,19,7,11,1,1,4,4,"138472",0,-6,1,28
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Mitchell Norton","Starter","PG",19.9333333333,0.5,0,1,1,0,1,0,3,0,7,2,4,1,2,2,2,"138472",0,-6,0,3
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Steven Markovic","Bench","PG",20.05,3.8,0,0,0,1,3,0,1,0,12,4,8,2,4,2,2,"138472",0,-6,1,13
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Russell Hinder","Bench","PF",13.9833333333,6.8,2,2,4,3,3,0,1,1,4,2,3,0,0,0,0,"138472",0,-6,0,25
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Peter Crawford","Bench","SG",13.2666666667,3,1,2,3,1,2,0,0,0,5,2,6,1,4,0,0,"138472",0,-6,0,14
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Mirko Djeric","Bench","PG",11.9,1.5,0,1,1,2,1,0,0,0,0,0,1,0,1,0,0,"138472",0,-6,0,8
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Greg Vanderjagt","Bench","C",6.4333333333,1.2,0,1,1,0,0,0,1,0,3,1,2,1,1,0,0,"138472",0,-6,0,4
"2014",2014-01-12,"Townsville Crocodiles","Perth Wildcats","Townsville Entertainment Centre","Home","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138472",0,-6,NA,NA
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","James Ennis","Starter","SF",36.8166666667,20.5,1,5,6,2,3,1,0,0,27,9,14,5,8,4,6,"138472",1,6,1,53
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Damian Martin","Starter","PG",34.5,8.5,0,1,1,2,4,3,0,0,10,4,6,1,1,1,2,"138472",1,6,1,31
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Jermaine Beal","Starter","SG",29.4666666667,10,0,1,1,3,2,0,2,0,19,7,12,4,6,1,2,"138472",1,6,1,29
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Shawn Redhage","Starter","C",25.5,6,0,0,0,5,3,0,2,0,15,5,11,0,3,5,6,"138472",1,6,1,24
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Jesse Wagstaff","Starter","PF",23.85,7,1,1,2,4,3,2,0,0,9,3,10,1,3,2,2,"138472",1,6,0,34
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Greg Hire","Bench","SG",24.5,6.2,1,3,4,1,3,0,0,0,8,4,6,0,0,0,0,"138472",1,6,0,21
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Drake U'u","Bench","SG",11.7166666667,5.5,0,2,2,1,2,0,0,0,7,2,3,1,1,2,2,"138472",1,6,0,17
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Tom Jervis","Bench","C",7.9333333333,-1,0,1,1,1,4,0,2,0,2,1,1,0,0,0,0,"138472",1,6,0,5
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Erik Burdon","Bench","PG",5.6333333333,4.5,0,2,2,0,1,0,1,0,6,2,2,2,2,0,0,"138472",1,6,0,12
"2014",2014-01-12,"Perth Wildcats","Townsville Crocodiles","Townsville Entertainment Centre","Away","Team","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138472",1,6,NA,NA
